Date,Close,Volume,Open,High,Low,PorportionalChange,PercentChange,cumChange5Days
11/12/2020,353.21,68118560,355.58,356.7182,351.26,0.990299156082653,-0.970084391734671,0.00847989949748329
11/13/2020,358.1,62959430,355.27,358.9,354.71,1.01384445514,1.38444551400019,0.0226753484121485
11/16/2020,362.57,74541140,360.98,362.78,359.59,1.01248254677464,1.24825467746439,0.0225913808664209
11/17/2020,360.62,66111010,359.97,361.92,358.34,0.994621728217999,-0.537827178200068,0.018585470568292
11/18/2020,356.28,70591300,360.91,361.5,356.24,0.987965171094227,-1.20348289057735,-0.00109344772479358
11/19/2020,357.78,59940950,355.6,358.18,354.15,1.00421017177501,0.421017177500849,0.0129384785255189
11/20/2020,355.33,70411890,357.5,357.72,355.25,0.993152216445861,-0.68477835541394,-0.00773526947780123
11/23/2020,357.46,63230610,357.28,358.82,354.865,1.00599442771508,0.599442771508185,-0.0140938301569348
11/24/2020,363.22,62415880,360.21,363.81,359.29,1.01611369104235,1.61136910423545,0.00720980533525251
11/25/2020,362.66,45330890,363.13,363.16,361.48,0.998458234678707,-0.154176532129291,0.0179072639496984
11/27/2020,363.67,28514070,363.84,364.18,362.58,1.00278497766503,0.278497766503061,0.016462630666884
11/30/2020,362.06,83872710,362.83,363.12,359.17,0.995572909505871,-0.442709049412937,0.018940140151402
12/01/2020,366.02,74504970,365.57,367.68,364.93,1.01093741368834,1.09374136883389,0.0239467352990506
12/02/2020,366.79,45927000,364.82,366.96,364.2,1.00210371017977,0.210371017977162,0.00982875392324134
12/03/2020,366.69,62882000,366.68,368.19,365.5,0.999727364431964,-0.027263556803625,0.0111123366238344
12/04/2020,369.85,50749860,367.32,369.85,367.22,1.00861763342333,0.861763342332766,0.0169934281079025
12/07/2020,369.09,48944270,369.02,369.62,367.72,0.997945112883601,-0.205488711639867,0.0194166712699568
12/08/2020,370.17,42458860,367.72,370.78,367.67,1.00292611558157,0.292611558156564,0.0113381782416315
12/09/2020,366.85,74098310,370.88,371.05,365.95,0.991031147850987,-0.896885214901255,0.000163581340828278
12/10/2020,366.73,57735350,365.37,367.86,364.43,0.999672890827314,-0.0327109172686413,0.000109083967390289
12/11/2020,366.3,57698610,364.9,366.7402,363.26,0.998827475254274,-0.117252474572571,-0.00959848587264733
12/14/2020,364.66,69216170,368.64,369.8,364.47,0.995522795522796,-0.447720447720446,-0.0120024926169721
12/15/2020,369.59,64071100,367.4,369.59,365.92,1.01351944276861,1.35194427686063,-0.0015668476645827
12/16/2020,370.17,58420520,369.82,371.16,368.8676,1.00156930652886,0.156930652885645,0.00905002044433134
12/17/2020,372.24,64119470,371.94,372.46,371.05,1.00559202528568,0.559202528567959,0.0150246775557028
12/18/2020,369.18,136542300,370.97,371.15,367.02,0.991779497098646,-0.822050290135401,0.0078624078624161
12/21/2020,367.86,96386750,364.97,378.46,362.03,0.996424508369901,-0.357549163009907,0.00877529753744
12/22/2020,367.24,48388460,368.21,368.3317,366.03,0.998314576197466,-0.168542380253356,-0.00635839714277597
12/23/2020,367.57,46201400,368.28,369.62,367.2172,1.0008985949243,0.0898594924300111,-0.00702379987573287
12/24/2020,369,26457850,368.08,369.03,367.45,1.00389041543107,0.389041543107438,-0.00870406189555617
12/28/2020,372.17,39000400,371.74,372.59,371.07,1.00859078590786,0.859078590785911,0.00809903028332659
12/29/2020,371.46,53680450,373.81,374,370.83,0.998092269661714,-0.19077303382864,0.00978633175664267
12/30/2020,371.99,49455260,372.34,373.1,371.57,1.00142680234749,0.142680234749371,0.0129343208800712
12/31/2020,373.88,78520700,371.78,374.66,371.232,1.00508078174144,0.508078174144466,0.017166798160883
01/04/2021,368.79,110210800,375.31,375.45,364.82,0.9863860062052,-1.36139937948004,-0.000569105691063387
01/05/2021,371.33,66426230,368.1,372.5,368.05,1.00688738848667,0.688738848667247,-0.00225703307629244
01/06/2021,373.55,107997700,369.71,376.98,369.12,1.00597850968142,0.597850968141556,0.00562644699294079
01/07/2021,379.1,68766810,376.1,379.9,375.91,1.01485744880203,1.48574488020345,0.0191134170273326
01/08/2021,381.26,71677210,380.59,381.49,377.1,1.005697705091,0.569770509100498,0.019738953674969
01/11/2021,378.69,51176720,377.85,380.58,377.7189,0.99325919320149,-0.674080679851019,0.0268445456763939
01/12/2021,378.77,52547720,378.89,379.86,376.36,1.00021125458819,0.0211254588185605,0.0200360864998788
01/13/2021,379.79,45303620,378.69,380.86,377.85,1.00269292710616,0.269292710615954,0.0167045910855264
01/14/2021,378.46,49989110,380.59,381.13,378.1,0.996498064719977,-0.350193528002329,-0.00168820891585275
01/15/2021,375.7,107160000,376.72,377.58,373.7,0.992707287427998,-0.729271257200226,-0.0145832240465767
01/19/2021,378.65,51233300,378.34,379.23,376.75,1.00785200958211,0.78520095821133,-0.000105627294090804
01/20/2021,383.89,61836060,381.11,384.79,380.69,1.01383863726396,1.38386372639641,0.0135174380230683
01/21/2021,384.24,47955810,384.49,384.95,383.25,1.00091171950298,0.0911719502982633,0.0117170015008199
01/22/2021,382.88,52136930,382.25,384.1256,381.835,0.996460545492401,-0.35394545075994,0.0116789092638494
01/25/2021,384.39,70401970,383.67,384.77,378.46,1.00394379440033,0.394379440033421,0.0231301570401774
01/26/2021,383.79,42665280,385.41,385.85,383.54,0.998439085303988,-0.156091469601183,0.0135745411329615
01/27/2021,374.41,123351100,380.22,380.32,372.01,0.975559550796008,-2.44404492039918,-0.0246945739665074
01/28/2021,377.63,94198100,376.36,381.93,375.89,1.00860019764429,0.860019764429354,-0.0172027899229727
01/29/2021,370.07,126765100,375.63,376.67,368.27,0.979980404099251,-2.00195959007494,-0.0334569577935724
02/01/2021,376.23,75817600,373.72,377.34,370.376,1.01664549950009,1.66454995000946,-0.0212284398657694
02/02/2021,381.55,64450660,379.65,383.22,376.3181,1.01414028652686,1.41402865268585,-0.00583652518304933
02/03/2021,381.85,52427090,382.435,383.7,380.48,1.00078626654436,0.0786266544358538,0.0198712641222143
02/04/2021,386.19,47142560,382.96,386.24,381.9655,1.01136571952337,1.1365719523373,0.0226676905966117
02/05/2021,387.71,48669770,388.2,388.47,386.1444,1.00393588648075,0.393588648074772,0.0476666576593594
02/08/2021,390.51,38365190,389.27,390.56,388.35,1.00722189265172,0.722189265172424,0.037955505940513
02/09/2021,390.25,35551060,389.61,390.89,389.17,0.999334203989655,-0.0665796010345443,0.0228017297863945
02/10/2021,390.08,59154370,392.12,392.28,387.5,0.999564381806534,-0.0435618193465714,0.0215529658242715
02/11/2021,390.71,42913290,391.24,391.69,388.1,1.0016150533224,0.161505332239531,0.0117040834822264
02/12/2021,392.64,50593270,389.85,392.9,389.77,1.00493972511581,0.493972511581475,0.0127156895617817
02/16/2021,392.3,50972370,393.96,394.17,391.53,0.999134066829666,-0.0865933170334121,0.00458374945583984
02/17/2021,392.39,52806680,390.42,392.66,389.33,1.00022941626306,0.0229416263063831,0.00548366431774072
02/18/2021,390.72,59712770,389.59,391.515,387.74,0.995744030174062,-0.425596982593834,0.00164068908941406
02/19/2021,390.03,83240970,392.07,392.38,389.55,0.998234029484029,-0.176597051597061,-0.00174042128433693
02/22/2021,387.03,67414170,387.06,389.62,386.74,0.992308283978156,-0.769171602184449,-0.0142878973105169
02/23/2021,387.5,107284100,384.66,388.945,380.2,1.00121437614655,0.121437614655195,-0.0122355340300844
02/24/2021,391.77,72433950,386.33,392.23,385.27,1.01101935483871,1.10193548387096,-0.00158006065394245
02/25/2021,382.33,146670500,390.41,391.88,380.7789,0.975904229522424,-2.40957704775762,-0.0214731777231791
02/26/2021,380.36,152701600,384.35,385.58,378.23,0.994847383150681,-0.515261684931856,-0.0247929646437468
03/01/2021,389.58,105348800,385.59,390.92,380.572,1.02424019350089,2.42401935008938,0.00658863653979758
03/02/2021,386.54,79595330,389.82,390.07,386,0.992196724677858,-0.780327532214176,-0.00247741935484269
03/03/2021,381.42,119940200,385.79,386.83,381.31,0.986754281574999,-1.32457184250013,-0.0264185619113294
03/04/2021,376.7,183433000,381.22,384,371.88,0.987625190079178,-1.23748099208223,-0.014725498914554
03/05/2021,383.63,152039600,380.46,384.76,372.64,1.01839660207061,1.83966020706132,0.00859711851929079
03/08/2021,381.72,123149200,384.66,387.68,381.42,0.995021244428225,-0.497875557177485,-0.0201755736947512
03/09/2021,387.17,113633600,385.85,389.91,381.7299,1.01427748087603,1.42774808760349,0.00162984425931878
03/10/2021,389.58,109899400,389.69,391.4,388.1702,1.00622465583594,0.622465583593756,0.0213937391851444
03/11/2021,393.53,86245040,392.23,395.65,391.74,1.01013912418502,1.01391241850197,0.0446774621714836
03/12/2021,394.06,64653570,392.07,394.21,391.2,1.001346784235,0.134678423500123,0.0271876547715211
03/15/2021,396.41,73592300,394.33,396.685,392.03,1.00596355884891,0.596355884890643,0.0384837053337528
03/16/2021,395.91,73722510,397.07,397.83,395.08,0.998738679649858,-0.126132035014248,0.0225740630730742
03/17/2021,397.26,97959270,394.53,398.12,393.3,1.00340986587861,0.340986587860859,0.0197135376559414
03/18/2021,391.48,115349100,394.475,396.72,390.75,0.985450334793334,-1.45496652066656,-0.00520925977688769
03/19/2021,389.48,113624500,389.88,391.569,387.15,0.994891182180443,-0.510881781955652,-0.0116225955438212
03/22/2021,392.59,73778650,390.03,394.07,389.97,1.00798500564856,0.798500564855686,-0.00963648747508505
03/23/2021,389.5,90686550,391.91,393.46,388.66,0.992129193305994,-0.787080669400642,-0.0161905483569461
03/24/2021,387.52,97588640,391,392.75,387.47,0.994916559691913,-0.508344030808738,-0.0245179479434096
03/25/2021,389.7,116128600,385.98,390.55,383.9,1.00562551610239,0.562551610239481,-0.00454684785940684
03/26/2021,395.98,114409100,390.93,396.41,390.29,1.01611496022581,1.61149602258148,0.0166889185580714
03/29/2021,395.78,108107600,394.4,396.75,392.81,0.99949492398606,-0.0505076013940231,0.0081255253572341
03/30/2021,394.73,76262250,394.42,395.45,393.02,0.997347010965688,-0.265298903431188,0.013427471116807
03/31/2021,396.33,112734200,395.34,398,395.31,1.00405340359233,0.405340359232875,0.022734310487192
04/01/2021,400.61,99682880,398.4,400.67,398.18,1.01079908157344,1.07990815734365,0.0279958942776497
04/05/2021,406.36,91684760,403.46,406.94,403.38,1.01435311150495,1.43531115049549,0.0262134451234912
04/06/2021,406.12,62020950,405.76,407.24,405.4,0.99940939068806,-0.0590609311940216,0.0261256253474154
04/07/2021,406.59,55836280,405.94,406.96,405.45,1.00115729341081,0.115729341081439,0.0300458541281337
04/08/2021,408.52,57863110,407.93,408.58,406.93,1.00474679652721,0.47467965272141,0.0307571972850806
04/09/2021,411.49,61104560,408.39,411.67,408.26,1.00727014589249,0.727014589248998,0.0271585831606662
04/12/2021,411.64,56704900,410.85,411.93,410.2,1.00036452890714,0.0364528907142336,0.0129934048626723
04/13/2021,412.86,56550990,411.53,413.529,411.12,1.00296375473715,0.296375473714905,0.0165960799763514
04/14/2021,411.45,61659910,412.83,413.96,410.87,0.996584798721116,-0.341520127888395,0.0119530731203368
04/15/2021,415.87,60229840,413.74,416.16,413.69,1.01074249605055,1.07424960505529,0.0179917751884808
04/16/2021,417.26,82037280,417.25,417.91,415.73,1.00334239065092,0.334239065092445,0.0140222119613993
04/19/2021,415.21,78498500,416.26,416.74,413.79,0.995086996117529,-0.49130038824714,0.00867262656689705
04/20/2021,412.17,81851830,413.91,415.0859,410.59,0.992678403699333,-0.732159630066709,-0.00167126871095014
04/21/2021,416.07,66792980,411.51,416.29,411.36,1.00946211514666,0.946211514666273,0.011228581844686
04/22/2021,412.27,97582790,415.89,416.78,411.13,0.99086692143149,-0.913307856851009,-0.00865655132614207
04/23/2021,416.74,73276200,412.87,418.25,412.79,1.01084240910083,1.08424091008321,-0.00124622537507002
04/26/2021,417.61,52182390,417.44,418.22,416.8111,1.00208763257667,0.208763257666655,0.0057802076057889
04/27/2021,417.52,51303060,417.93,418.14,416.3,0.99978448791935,-0.0215512080649516,0.0129800810345229
04/28/2021,417.4,51238850,417.81,419.01,416.9,0.999712588618509,-0.0287411381490688,0.00319657749897928
04/29/2021,420.06,78544330,420.32,420.72,416.44,1.00637278390034,0.637278390033558,0.018895384092954
04/30/2021,417.3,85527030,417.63,418.54,416.34,0.99342951006999,-0.657048993000997,0.00134376349763166
05/03/2021,418.2,68128290,419.43,419.84,417.665,1.00215672178289,0.215672178288995,0.00141280141759426
05/04/2021,415.62,101591200,416.07,416.6,411.67,0.993830703012913,-0.616929698708746,-0.0045506802069315
05/05/2021,415.75,39960660,417.38,417.63,415.15,1.00031278571772,0.0312785717722974,-0.00395304264494267
05/06/2021,419.07,74321370,415.83,419.21,413.675,1.00798556825015,0.79855682501504,-0.00235680617054979
05/07/2021,422.12,67733790,419.89,422.815,419.16,1.00727802037846,0.727802037845704,0.0115504433261444
05/10/2021,417.94,81852450,422.5,422.74,417.81,0.990097602577466,-0.990239742253385,-0.000621712099473926
05/11/2021,414.21,116888000,413.1,415.27,410.06,0.99107527396277,-0.892472603723027,-0.00339252201530282
05/12/2021,405.41,134811000,411.23,412.59,404,0.978754737934864,-2.12452620651359,-0.0248707155742609
05/13/2021,410.28,106394000,407.07,412.35,407.02,1.01201253052465,1.20125305246539,-0.0209750161070953
05/14/2021,416.58,82201630,413.21,417.49,413.18,1.01535536706639,1.53553670663937,-0.013124230076763
05/17/2021,415.52,64882410,415.39,416.39,413.36,0.997455470737914,-0.254452926208648,-0.00579030482845122
05/18/2021,411.94,59810240,415.8,416.06,411.77,0.991384289564883,-0.861571043511744,-0.0054803119190816
05/19/2021,410.86,106467100,406.92,411.05,405.33,0.997378258969753,-0.262174103024704,0.0134431809772753
05/20/2021,415.28,78022220,411.8,416.625,411.67,1.01075792240666,1.07579224066592,0.0121867992590408
05/21/2021,414.94,76578660,416.87,418.2,414.45,0.999181275284146,-0.0818724715854313,-0.0039368188583202
05/24/2021,419.17,51376700,417.34,420.32,417.08,1.01019424495108,1.01942449510772,0.00878417404698162
05/25/2021,418.24,57451400,420.33,420.71,417.62,0.997781329770737,-0.221867022926259,0.0152934893431118
05/26/2021,419.07,43088620,418.87,419.61,417.76,1.00198450650344,0.198450650344295,0.0199824757825053
05/27/2021,419.29,56707680,420.17,420.72,418.9851,1.00052497196172,0.0524971961724852,0.00965613561933587
05/28/2021,420.04,58520160,420.97,421.25,419.79,1.00178873810489,0.178873810489155,0.0122909336289514
06/01/2021,419.67,54216630,422.57,422.72,419.2,0.999119131511285,-0.0880868488715381,0.00119283345658316
06/02/2021,420.33,49097060,420.37,421.23,419.29,1.00157266423619,0.157266423618552,0.00499713083396602
06/03/2021,418.77,58138760,417.85,419.99,416.28,0.996288630361859,-0.371136963814145,-0.000715870856898726
06/04/2021,422.6,55938790,420.75,422.92,418.8422,1.00914583184087,0.914583184086748,0.00789429750292792
06/07/2021,422.19,51555030,422.59,422.78,421.19,0.999029815428301,-0.0970184571699062,0.00511856013713774
06/08/2021,422.28,47134280,423.11,423.21,420.32,1.00021317416329,0.0213174163291363,0.00621917220673995
06/09/2021,421.65,48436340,423.18,423.26,421.41,0.998508098891731,-0.149190110826936,0.00314038969381403
06/10/2021,423.61,51020150,422.96,424.63,421.55,1.0046484050753,0.464840507529951,0.01155765694773
06/11/2021,424.31,45570830,424.2,424.43,422.82,1.00165246335072,0.165246335072355,0.00404637955513087
06/14/2021,425.26,42358480,424.43,425.37,423.1,1.00223892908487,0.223892908486722,0.00727160757005008
06/15/2021,424.48,51508510,425.42,425.46,423.54,0.998165827964069,-0.183417203593095,0.00520981339395687
06/16/2021,422.11,80386080,424.63,424.87,419.92,0.994416698077648,-0.558330192235201,0.00109095221154965
06/17/2021,421.97,90949660,421.67,423.02,419.32,0.999668332899007,-0.0331667100992639,-0.00387148556455341
06/18/2021,414.92,118676300,417.09,417.8281,414.7,0.983292651136337,-1.67073488636633,-0.0221300464283162
06/21/2021,420.86,72822030,416.8,421.06,415.93,1.01431601272534,1.43160127253446,-0.0103466114847433
06/22/2021,423.11,57700300,420.85,424,420.08,1.00534619588462,0.534619588461727,-0.00322747832642467
06/23/2021,422.6,49445410,423.19,424.05,422.51,0.998794639691806,-0.120536030819407,0.00116083485347263
06/24/2021,425.1,45110290,424.89,425.55,424.62,1.00591575958353,0.591575958353063,0.00741758892812094
06/25/2021,426.61,58129530,425.9,427.0943,425.55,1.00355210538697,0.355210538696782,0.0281741058517304
06/28/2021,427.47,53159580,427.17,427.65,425.89,1.00201589273575,0.201589273575409,0.0157059354654761
06/29/2021,427.7,35970520,427.88,428.56,427.13,1.00053804945376,0.053804945376279,0.0108482427737417
06/30/2021,428.06,64827860,427.21,428.78,427.18,1.00084171148001,0.0841711480009444,0.0129200189304264
07/01/2021,430.43,53441030,428.87,430.6,428.8,1.00553660701771,0.553660701770786,0.0125382262996927
07/02/2021,433.72,57697670,431.67,434.1,430.5218,1.00764351927143,0.764351927142637,0.0166662759897798
07/06/2021,432.93,68710420,433.78,434.01,430.01,0.998178548372222,-0.182145162777836,0.0127728261632436
07/07/2021,434.46,63549460,433.66,434.76,431.51,1.0035340586238,0.353405862379597,0.0158054711246312
07/08/2021,430.92,97595230,428.78,431.73,427.52,0.991851954149979,-0.81480458500206,0.00668130635893149
07/09/2021,435.52,76238580,432.53,435.84,430.714,1.01067483523624,1.06748352362387,0.0118253839184161
07/12/2021,437.08,52889590,435.43,437.35,434.97,1.00358192505511,0.358192505510657,0.00774693350549582
07/13/2021,435.59,52911310,436.24,437.84,435.31,0.996591013086849,-0.340898691315095,0.0061441803524902
07/14/2021,436.24,64130350,437.4,437.92,434.91,1.00149222893088,0.149222893087542,0.00409704000369171
07/15/2021,434.75,55126360,434.81,435.53,432.72,0.996584448927196,-0.3415551072804,0.0088879606423562
07/16/2021,431.34,75874660,436.01,436.06,430.92,0.99215641173088,-0.784358826912024,-0.00959772226303368
07/19/2021,424.97,147987000,426.19,431.4089,421.97,0.985232067510549,-1.47679324894514,-0.0277065983343958
07/20/2021,431.06,99608170,425.68,432.42,424.83,1.014330423324,1.43304233239994,-0.0103996877797869
07/21/2021,434.55,64724390,432.34,434.7,431.0111,1.00809632069781,0.809632069781463,-0.00387401430405609
07/22/2021,435.46,47878540,434.74,435.72,433.69,1.00209412035439,0.209412035438961,0.00163312248418346
07/23/2021,439.94,63766640,437.52,440.3,436.79,1.01028797134065,1.02879713406514,0.0199378680391298
07/26/2021,441.02,43719190,439.31,441.03,439.26,1.00245488021094,0.245488021093787,0.0377673718144784
07/27/2021,439.01,67397140,439.91,439.94,435.99,0.995442383565371,-0.455761643462882,0.0184429081798321
07/28/2021,438.83,52472360,439.68,440.3,437.31,0.999589986560671,-0.0410013439329449,0.00984926935910901
07/29/2021,440.65,47435340,439.815,441.8,439.81,1.00414739192854,0.41473919285373,0.0119184310843745
07/30/2021,438.51,68951200,437.91,440.06,437.77,0.995143537955293,-0.485646204470669,-0.00325044324225565
08/02/2021,437.59,58783300,440.34,440.93,437.21,0.997901986271693,-0.209801372830731,-0.00777742506008516
08/03/2021,441.15,58053900,438.44,441.28,436.1,1.00813546927489,0.813546927489206,0.00487460422313957
08/04/2021,438.98,46732210,439.78,441.1243,438.73,0.995081038195625,-0.491896180437479,0.000341818016088791
08/05/2021,441.76,38969660,440.22,441.85,439.88,1.00633286254499,0.633286254499055,0.0025190060138407
08/06/2021,442.49,46930010,442.1,442.94,441.8,1.00165248098515,0.165248098515036,0.00907618982463076
08/09/2021,442.13,41222590,442.46,442.795,441.31,0.999186422292029,-0.0813577707970858,0.0103750085696623
08/10/2021,442.68,43339280,442.61,443.44,441.88,1.00124397801552,0.124397801551579,0.0034682080924886
08/11/2021,443.78,44034340,443.82,443.882,442.62,1.00248486491371,0.248486491370725,0.0109344389266082
08/12/2021,445.11,38942420,443.62,445.2572,442.66,1.00299698048583,0.299698048582631,0.00758330315104216
08/13/2021,445.92,39470250,445.59,445.94,445.07,1.00181977488711,0.18197748871065,0.00775158760651351
08/16/2021,446.97,73930860,444.53,447.11,442.87,1.00235468245425,0.235468245425197,0.0109470065365513
08/17/2021,444.04,92673930,444.24,444.96,440.85,0.993444750206949,-0.6555249793051,0.00307219662059133
08/18/2021,439.18,89351930,442.96,444.625,438.92,0.989055040086479,-1.09449599135213,-0.010365496417138
08/19/2021,439.86,92812250,436.27,441.14,436.12,1.00154834008835,0.154834008834648,-0.0117948372312408
08/20/2021,443.36,72008710,440.23,443.71,439.71,1.00795707725185,0.795707725185291,-0.00574094007893877
08/23/2021,447.26,54973040,445.16,448.23,443.4355,1.00879646337062,0.879646337062434,0.000648813119445535
08/24/2021,447.97,38744710,447.97,448.54,447.42,1.00158744354514,0.158744354514151,0.00885055400413903
08/25/2021,448.91,40529710,448.17,449.457,447.77,1.00209835480054,0.209835480054466,0.0221549250876529
08/26/2021,446.26,57829570,448.61,448.86,446.16,0.99409681227863,-0.590318772136966,0.0145500841176596
08/27/2021,450.25,77235110,447.12,450.65,447.06,1.00894097611258,0.894097611258005,0.015540418621425
08/30/2021,452.23,48357360,450.97,453.07,450.71,1.00439755691283,0.439755691282628,0.0111121048159879
08/31/2021,451.56,59300210,452.13,452.49,450.92,0.99851845299958,-0.148154700042014,0.00801392950420654
09/01/2021,451.8,48721380,452.56,453.11,451.545,1.00053149083178,0.0531490831783277,0.00643781604330496
09/02/2021,453.19,42830870,453.32,454.05,451.91,1.00307658255865,0.307658255865428,0.0155290637744776
09/03/2021,453.08,47234360,451.98,453.63,451.55,0.999757276197621,-0.0242723802378775,0.00628539700166209
09/07/2021,451.46,51671530,452.71,452.81,450.7423,0.996424472499338,-0.357552750066215,-0.00170267341840102
09/08/2021,450.91,56181910,450.89,451.67,448.86,0.998781730385859,-0.121826961414073,-0.00143945433608716
09/09/2021,448.98,57970410,450.7,452.57,448.72,0.995719766694019,-0.428023330598126,-0.00624169986720213
09/10/2021,445.44,89948170,451.04,451.49,445.31,0.992115461713217,-0.788453828678337,-0.0171009951675897
09/13/2021,446.58,83738650,448.64,448.92,444.11,1.00255926724138,0.255926724137923,-0.0143462523174704
09/14/2021,444.17,78197140,448.12,448.34,443.22,0.994603430516369,-0.53965694836311,-0.0161476099765194
09/15/2021,447.88,78792220,444.62,448.41,443.44,1.00835265776617,0.835265776617056,-0.00671974451664359
09/16/2021,447.17,77786740,447.32,448.36,444.02,0.998414753951951,-0.158524604804855,-0.00403135997149096
09/17/2021,441.4,118425000,444.92,445.37,441.02,0.987096629917034,-1.29033700829663,-0.0090696839080463
09/20/2021,434.04,166445500,434.88,436.56,428.86,0.983325781603987,-1.66742183960126,-0.0280800752384801
09/21/2021,433.63,92526110,436.53,437.91,433.07,0.999055386600313,-0.0944613399686767,-0.0237296530607666
09/22/2021,437.86,102350100,436.05,440.03,433.747,1.00975486013422,0.975486013421589,-0.0223720639456968
09/23/2021,443.18,76395980,439.85,444.89,439.6,1.01215000228384,1.2150002283835,-0.00892278104523192
09/24/2021,443.91,62094840,441.44,444.67,441.21,1.00164718624487,0.164718624486659,0.00568645219756481
09/27/2021,442.64,61371110,442.81,444.05,441.9,0.997139059719312,-0.286094028068762,0.0198138420422198
09/28/2021,433.72,130436300,439.69,440.04,432.94,0.97984818362552,-2.01518163744803,0.000207550215633789
09/29/2021,434.45,82329210,435.19,437.04,433.85,1.00168311352947,0.168311352946593,-0.00778787740372466
09/30/2021,429.14,140506000,436.02,436.77,428.78,0.987777649902175,-1.22223500978248,-0.0316801299697572
10/01/2021,434.24,129240100,430.98,436.0329,427.23,1.01188423358345,1.18842335834459,-0.0217836948931017
10/04/2021,428.64,128570000,433,433.96,426.36,0.987103905674281,-1.28960943257186,-0.031628411350074
10/05/2021,433.1,90682520,430.24,435.49,429.39,1.01040500186637,1.04050018663682,-0.00142949368255108
10/06/2021,434.9,113032200,429.27,435.1199,427.54,1.00415608404526,0.415608404525503,0.00103579238118146
10/07/2021,438.66,72437500,438.39,441.68,438.2,1.00864566567027,0.864566567026914,0.0221839026891102
10/08/2021,437.86,74557400,439.48,439.89,437.19,0.998176264076962,-0.182373592303842,0.00833640383198975
10/11/2021,434.69,65233290,437.16,440.26,434.62,0.992760243000046,-0.723975699995438,0.0141144083613374
10/12/2021,433.62,71181160,435.67,436.1,432.78,0.997538475695323,-0.246152430467683,0.00120064650196894
10/13/2021,435.18,72973980,434.71,436.05,431.54,1.00359762003598,0.359762003597619,0.000643826166940142
10/14/2021,442.5,70236830,439.08,442.66,438.58,1.01682062594788,1.68206259478836,0.00875393243058453
10/15/2021,445.87,66260210,444.75,446.26,444.09,1.00761581920904,0.761581920903964,0.0182935184762263
10/18/2021,447.19,62213230,443.97,447.55,443.27,1.00296050418283,0.296050418283356,0.0287561250546335
10/19/2021,450.64,46996830,448.92,450.71,448.27,1.00771484156622,0.771484156622471,0.0392509570591684
10/20/2021,452.41,49571570,451.13,452.732,451.01,1.00392774720398,0.392774720397671,0.0395928121696689
10/21/2021,453.59,41305440,451.77,453.829,451.31,1.0026082535753,0.26082535752967,0.0250621468926544
10/22/2021,453.12,58845090,453.13,454.67,451.05,0.998963821953747,-0.103617804625311,0.0162603449435923
10/25/2021,455.55,45214510,454.28,455.9,452.39,1.00536281779661,0.536281779661008,0.0186945146358393
10/26/2021,455.96,56075120,457.2,458.49,455.56,1.00090001097574,0.0900010975743548,0.0118054322741026
10/27/2021,453.94,72438000,456.45,457.16,453.86,0.995569786823406,-0.443021317659442,0.00338188811034268
10/28/2021,458.32,51437940,455.46,458.4,455.45,1.00964885227123,0.964885227122525,0.0104279194867627
10/29/2021,459.25,70162420,455.87,459.56,455.56,1.00202914993891,0.202914993890735,0.0135284251412469
11/01/2021,460.04,48433640,460.3,460.7021,458.2,1.00172019597169,0.172019597169304,0.00985621775875423
11/02/2021,461.9,48908420,460.22,462.23,460.08,1.00404312668464,0.404312668463613,0.0130274585490042
11/03/2021,464.72,52509830,461.3,465.15,460.83,1.00610521757956,0.610521757956284,0.0237476318456236
11/04/2021,466.91,52847090,465.36,467,464.99,1.00471251506283,0.471251506283354,0.0187423634142057
11/05/2021,468.53,66390560,469.28,470.65,466.92,1.00346961941273,0.34696194127346,0.0202068590092437
11/08/2021,468.93,50405190,469.7,470.23,468.2031,1.00085373401917,0.085373401916633,0.019324406573338
11/09/2021,467.38,51149150,469.32,469.57,465.88,0.996694602605933,-0.330539739406732,0.0118640398354553
11/10/2021,463.62,69429650,465.58,467.38,462.04,0.991955154264196,-0.804484573580377,-0.00236701669823125
11/11/2021,463.77,34848500,465.21,465.29,463.75,1.00032354083085,0.0323540830852842,-0.00672506478765011
11/12/2021,467.27,53466650,465.12,467.86,464.11,1.00754684434094,0.754684434094477,-0.00268926216037757
11/15/2021,467.43,46980500,468.64,468.81,466.23,1.00034241444989,0.0342414449889805,-0.00319877167168514
11/16/2021,469.28,48857500,467.15,470.485,467.07,1.00395781186488,0.395781186487798,0.00406521460053333
11/17/2021,468.14,47858290,469,469.19,467.48,0.997570746675759,-0.242925332424138,0.00974936370302726
11/18/2021,469.73,50625610,469.24,470.01,466.34,1.0033964198744,0.339641987439654,0.01285119779201
11/19/2021,468.89,57315570,469.61,470.94,468.5,0.998211738658378,-0.17882613416218,0.00346694630513977
11/22/2021,467.57,72761950,470.89,473.54,467.35,0.997184840794216,-0.28151592057839,0.000299510087077293
11/23/2021,468.19,73206540,467.22,469.095,464.45,1.0013260046624,0.132600466240351,-0.00232270712580984
11/24/2021,469.44,61858810,466.06,469.57,465.19,1.00266985625494,0.266985625493921,0.00277694706711706
11/26/2021,458.97,112669600,462.34,463.9,457.77,0.977696830265849,-2.23031697341513,-0.022906776233158
11/29/2021,464.6,86268820,464.07,466.56,461.73,1.01226659694533,1.22665969453342,-0.00914926741880417
11/30/2021,455.56,148559600,462,464.03,455.3,0.980542402066294,-1.94575979337065,-0.0256859935410801
